location,date,total_cases,population,infection_rate
Italy,2020-02-26,453,59037472,0.00077
Italy,2020-02-27,655,59037472,0.00111
Italy,2020-02-28,888,59037472,0.00150
Italy,2020-02-29,1128,59037472,0.00191
Italy,2020-03-01,1694,59037472,0.00287
Italy,2020-03-02,2036,59037472,0.00345
Italy,2020-03-03,2502,59037472,0.00424
Italy,2020-03-04,3089,59037472,0.00523
Italy,2020-03-05,3858,59037472,0.00653
Italy,2020-03-06,4636,59037472,0.00785
Italy,2020-03-07,5883,59037472,0.00996
Italy,2020-03-08,7375,59037472,0.01249
Italy,2020-03-09,9172,59037472,0.01554
Italy,2020-03-10,10149,59037472,0.01719
Italy,2020-03-11,12462,59037472,0.02111
Italy,2020-03-12,15113,59037472,0.02560
Italy,2020-03-13,17660,59037472,0.02991
Italy,2020-03-14,21157,59037472,0.03584
Italy,2020-03-15,24747,59037472,0.04192
Italy,2020-03-16,27980,59037472,0.04739
Italy,2020-03-17,31506,59037472,0.05337
Italy,2020-03-18,35713,59037472,0.06049
Italy,2020-03-19,41035,59037472,0.06951
Italy,2020-03-20,47021,59037472,0.07965
Italy,2020-03-21,53578,59037472,0.09075
Italy,2020-03-22,59138,59037472,0.10017
Italy,2020-03-23,63927,59037472,0.10828
Italy,2020-03-24,69176,59037472,0.11717
Italy,2020-03-25,74386,59037472,0.12600
Italy,2020-03-26,80589,59037472,0.13650
Italy,2020-03-27,86498,59037472,0.14651
Italy,2020-03-28,92472,59037472,0.15663
Italy,2020-03-29,97689,59037472,0.16547
Italy,2020-03-30,101739,59037472,0.17233
Italy,2020-03-31,105792,59037472,0.17919
Italy,2020-04-01,110574,59037472,0.18729
Italy,2020-04-02,115242,59037472,0.19520
Italy,2020-04-03,119827,59037472,0.20297
Italy,2020-04-04,124632,59037472,0.21111
Italy,2020-04-05,128948,59037472,0.21842
Italy,2020-04-06,132547,59037472,0.22451
Italy,2020-04-07,135586,59037472,0.22966
Italy,2020-04-08,139422,59037472,0.23616
Italy,2020-04-09,143626,59037472,0.24328
Italy,2020-04-10,147577,59037472,0.24997
Italy,2020-04-11,152271,59037472,0.25792
Italy,2020-04-12,156363,59037472,0.26485
Italy,2020-04-13,159516,59037472,0.27019
Italy,2020-04-14,162488,59037472,0.27523
Italy,2020-04-15,165155,59037472,0.27975
Italy,2020-04-16,168941,59037472,0.28616
Italy,2020-04-17,172434,59037472,0.29208
Italy,2020-04-18,175925,59037472,0.29799
Italy,2020-04-19,178972,59037472,0.30315
Italy,2020-04-20,181228,59037472,0.30697
Italy,2020-04-21,183957,59037472,0.31159
Italy,2020-04-22,187327,59037472,0.31730
Italy,2020-04-23,189973,59037472,0.32178
Italy,2020-04-24,192994,59037472,0.32690
Italy,2020-04-25,195351,59037472,0.33089
Italy,2020-04-26,197675,59037472,0.33483
Italy,2020-04-27,199414,59037472,0.33778
Italy,2020-04-28,201505,59037472,0.34132
Italy,2020-04-29,203591,59037472,0.34485
Italy,2020-04-30,205463,59037472,0.34802
Italy,2020-05-01,207428,59037472,0.35135
Italy,2020-05-02,209328,59037472,0.35457
Italy,2020-05-03,210717,59037472,0.35692
Italy,2020-05-04,211938,59037472,0.35899
Italy,2020-05-05,213013,59037472,0.36081
Italy,2020-05-06,214457,59037472,0.36326
Italy,2020-05-07,215858,59037472,0.36563
Italy,2020-05-08,217185,59037472,0.36788
Italy,2020-05-09,218268,59037472,0.36971
Italy,2020-05-10,219070,59037472,0.37107
Italy,2020-05-11,219814,59037472,0.37233
Italy,2020-05-12,221216,59037472,0.37470
Italy,2020-05-13,222104,59037472,0.37621
Italy,2020-05-14,223096,59037472,0.37789
Italy,2020-05-15,223885,59037472,0.37923
Italy,2020-05-16,224760,59037472,0.38071
Italy,2020-05-17,225435,59037472,0.38185
Italy,2020-05-18,225886,59037472,0.38261
Italy,2020-05-19,226699,59037472,0.38399
Italy,2020-05-20,227364,59037472,0.38512
Italy,2020-05-21,228006,59037472,0.38621
Italy,2020-05-22,228658,59037472,0.38731
Italy,2020-05-23,229327,59037472,0.38844
Italy,2020-05-24,229858,59037472,0.38934
Italy,2020-05-25,230158,59037472,0.38985
Italy,2020-05-26,230555,59037472,0.39052
Italy,2020-05-27,231139,59037472,0.39151
Italy,2020-05-28,231732,59037472,0.39252
Italy,2020-05-29,232248,59037472,0.39339
Italy,2020-05-30,232664,59037472,0.39410
Italy,2020-05-31,232997,59037472,0.39466
Italy,2020-06-01,233197,59037472,0.39500
Italy,2020-06-02,233515,59037472,0.39554
Italy,2020-06-03,233836,59037472,0.39608
Italy,2020-06-04,234013,59037472,0.39638
Italy,2020-06-05,234531,59037472,0.39726
Italy,2020-06-06,234801,59037472,0.39772
Italy,2020-06-07,234998,59037472,0.39805
Italy,2020-06-08,235278,59037472,0.39852
Italy,2020-06-09,235561,59037472,0.39900
Italy,2020-06-10,235763,59037472,0.39934
Italy,2020-06-11,236142,59037472,0.39999
Italy,2020-06-12,236305,59037472,0.40026
Italy,2020-06-13,236651,59037472,0.40085
Italy,2020-06-14,236989,59037472,0.40142
Italy,2020-06-15,237290,59037472,0.40193
Italy,2020-06-16,237500,59037472,0.40229
Italy,2020-06-17,237828,59037472,0.40284
Italy,2020-06-18,238159,59037472,0.40340
Italy,2020-06-19,238011,59037472,0.40315
Italy,2020-06-20,238275,59037472,0.40360
Italy,2020-06-21,238499,59037472,0.40398
Italy,2020-06-22,238720,59037472,0.40435
Italy,2020-06-23,238833,59037472,0.40454
Italy,2020-06-24,239410,59037472,0.40552
Italy,2020-06-25,239706,59037472,0.40602
Italy,2020-06-26,239961,59037472,0.40646
Italy,2020-06-27,240136,59037472,0.40675
Italy,2020-06-28,240310,59037472,0.40705
Italy,2020-06-29,240436,59037472,0.40726
Italy,2020-06-30,240578,59037472,0.40750
Italy,2020-07-01,240760,59037472,0.40781
Italy,2020-07-02,240961,59037472,0.40815
Italy,2020-07-03,241184,59037472,0.40853
Italy,2020-07-04,241419,59037472,0.40893
Italy,2020-07-05,241611,59037472,0.40925
Italy,2020-07-06,241819,59037472,0.40960
Italy,2020-07-07,241956,59037472,0.40983
Italy,2020-07-08,242149,59037472,0.41016
Italy,2020-07-09,242363,59037472,0.41052
Italy,2020-07-10,242639,59037472,0.41099
Italy,2020-07-11,242827,59037472,0.41131
Italy,2020-07-12,243061,59037472,0.41171
Italy,2020-07-13,243230,59037472,0.41199
Italy,2020-07-14,243344,59037472,0.41219
Italy,2020-07-15,243506,59037472,0.41246
Italy,2020-07-16,243736,59037472,0.41285
Italy,2020-07-17,243967,59037472,0.41324
Italy,2020-07-18,244216,59037472,0.41366
Italy,2020-07-19,244434,59037472,0.41403
Italy,2020-07-20,244624,59037472,0.41435
Italy,2020-07-21,244752,59037472,0.41457
Italy,2020-07-22,245032,59037472,0.41504
Italy,2020-07-23,245338,59037472,0.41556
Italy,2020-07-24,245590,59037472,0.41599
Italy,2020-07-25,245864,59037472,0.41645
Italy,2020-07-26,246118,59037472,0.41688
Italy,2020-07-27,246286,59037472,0.41717
Italy,2020-07-28,246488,59037472,0.41751
Italy,2020-07-29,246776,59037472,0.41800
Italy,2020-07-30,247158,59037472,0.41865
Italy,2020-07-31,247537,59037472,0.41929
Italy,2020-08-01,247832,59037472,0.41979
Italy,2020-08-02,248070,59037472,0.42019
Italy,2020-08-03,248229,59037472,0.42046
Italy,2020-08-04,248419,59037472,0.42078
Italy,2020-08-05,248803,59037472,0.42143
Italy,2020-08-06,249204,59037472,0.42211
Italy,2020-08-07,249756,59037472,0.42305
Italy,2020-08-08,250103,59037472,0.42363
Italy,2020-08-09,250566,59037472,0.42442
Italy,2020-08-10,250825,59037472,0.42486
Italy,2020-08-11,251237,59037472,0.42556
Italy,2020-08-12,251713,59037472,0.42636
Italy,2020-08-13,252235,59037472,0.42725
Italy,2020-08-14,252809,59037472,0.42822
Italy,2020-08-15,253438,59037472,0.42928
Italy,2020-08-16,253915,59037472,0.43009
Italy,2020-08-17,254235,59037472,0.43063
Italy,2020-08-18,254636,59037472,0.43131
Italy,2020-08-19,255278,59037472,0.43240
Italy,2020-08-20,256118,59037472,0.43382
Italy,2020-08-21,257065,59037472,0.43543
Italy,2020-08-22,258136,59037472,0.43724
Italy,2020-08-23,259345,59037472,0.43929
Italy,2020-08-24,260298,59037472,0.44090
Italy,2020-08-25,261174,59037472,0.44239
Italy,2020-08-26,262540,59037472,0.44470
Italy,2020-08-27,263949,59037472,0.44709
Italy,2020-08-28,265409,59037472,0.44956
Italy,2020-08-29,266853,59037472,0.45201
Italy,2020-08-30,268218,59037472,0.45432
Italy,2020-08-31,269214,59037472,0.45601
Italy,2020-09-01,270189,59037472,0.45766
Italy,2020-09-02,271515,59037472,0.45990
Italy,2020-09-03,272912,59037472,0.46227
Italy,2020-09-04,274644,59037472,0.46520
Italy,2020-09-05,276338,59037472,0.46807
Italy,2020-09-06,277634,59037472,0.47027
Italy,2020-09-07,278784,59037472,0.47222
Italy,2020-09-08,280153,59037472,0.47453
Italy,2020-09-09,281583,59037472,0.47696
Italy,2020-09-10,283180,59037472,0.47966
Italy,2020-09-11,284796,59037472,0.48240
Italy,2020-09-12,286297,59037472,0.48494
Italy,2020-09-13,287753,59037472,0.48741
Italy,2020-09-14,288761,59037472,0.48911
Italy,2020-09-15,289990,59037472,0.49120
Italy,2020-09-16,291442,59037472,0.49366
Italy,2020-09-17,293025,59037472,0.49634
Italy,2020-09-18,294932,59037472,0.49957
Italy,2020-09-19,296569,59037472,0.50234
Italy,2020-09-20,298156,59037472,0.50503
Italy,2020-09-21,299506,59037472,0.50732
Italy,2020-09-22,300897,59037472,0.50967
Italy,2020-09-23,302537,59037472,0.51245
Italy,2020-09-24,304323,59037472,0.51547
Italy,2020-09-25,306235,59037472,0.51871
Italy,2020-09-26,308104,59037472,0.52188
Italy,2020-09-27,309870,59037472,0.52487
Italy,2020-09-28,311364,59037472,0.52740
Italy,2020-09-29,313011,59037472,0.53019
Italy,2020-09-30,314861,59037472,0.53332
Italy,2020-10-01,317409,59037472,0.53764
Italy,2020-10-02,319908,59037472,0.54187
Italy,2020-10-03,322751,59037472,0.54669
Italy,2020-10-04,325329,59037472,0.55106
Italy,2020-10-05,327586,59037472,0.55488
Italy,2020-10-06,330263,59037472,0.55941
Italy,2020-10-07,333940,59037472,0.56564
Italy,2020-10-08,338398,59037472,0.57319
Italy,2020-10-09,343770,59037472,0.58229
Italy,2020-10-10,349494,59037472,0.59199
Italy,2020-10-11,354950,59037472,0.60123
Italy,2020-10-12,359569,59037472,0.60905
Italy,2020-10-13,365467,59037472,0.61904
Italy,2020-10-14,372799,59037472,0.63146
Italy,2020-10-15,381602,59037472,0.64637
Italy,2020-10-16,391611,59037472,0.66333
Italy,2020-10-17,402536,59037472,0.68183
Italy,2020-10-18,414241,59037472,0.70166
Italy,2020-10-19,423578,59037472,0.71747
Italy,2020-10-20,434449,59037472,0.73589
Italy,2020-10-21,449648,59037472,0.76163
Italy,2020-10-22,465726,59037472,0.78887
Italy,2020-10-23,484869,59037472,0.82129
Italy,2020-10-24,504509,59037472,0.85456
Italy,2020-10-25,525782,59037472,0.89059
Italy,2020-10-26,542789,59037472,0.91940
Italy,2020-10-27,564778,59037472,0.95664
Italy,2020-10-28,589766,59037472,0.99897
Italy,2020-10-29,616595,59037472,1.04441
Italy,2020-10-30,647674,59037472,1.09706
Italy,2020-10-31,679430,59037472,1.15085
Italy,2020-11-01,709335,59037472,1.20150
Italy,2020-11-02,731588,59037472,1.23919
Italy,2020-11-03,759829,59037472,1.28703
Italy,2020-11-04,790377,59037472,1.33877
Italy,2020-11-05,824879,59037472,1.39721
Italy,2020-11-06,862681,59037472,1.46124
Italy,2020-11-07,902490,59037472,1.52867
Italy,2020-11-08,935104,59037472,1.58392
Italy,2020-11-09,960373,59037472,1.62672
Italy,2020-11-10,995463,59037472,1.68615
Italy,2020-11-11,1028424,59037472,1.74199
Italy,2020-11-12,1066401,59037472,1.80631
Italy,2020-11-13,1107303,59037472,1.87559
Italy,2020-11-14,1144552,59037472,1.93869
Italy,2020-11-15,1178529,59037472,1.99624
Italy,2020-11-16,1205881,59037472,2.04257
Italy,2020-11-17,1238072,59037472,2.09710
Italy,2020-11-18,1272352,59037472,2.15516
Italy,2020-11-19,1308528,59037472,2.21644
Italy,2020-11-20,1345767,59037472,2.27951
Italy,2020-11-21,1380531,59037472,2.33840
Italy,2020-11-22,1408868,59037472,2.38640
Italy,2020-11-23,1431795,59037472,2.42523
Italy,2020-11-24,1455022,59037472,2.46457
Italy,2020-11-25,1480874,59037472,2.50836
Italy,2020-11-26,1509875,59037472,2.55749
Italy,2020-11-27,1538217,59037472,2.60549
Italy,2020-11-28,1564532,59037472,2.65007
Italy,2020-11-29,1585178,59037472,2.68504
Italy,2020-11-30,1601554,59037472,2.71278
Italy,2020-12-01,1620901,59037472,2.74555
Italy,2020-12-02,1641610,59037472,2.78062
Italy,2020-12-03,1664829,59037472,2.81995
Italy,2020-12-04,1688939,59037472,2.86079
Italy,2020-12-05,1709991,59037472,2.89645
Italy,2020-12-06,1728878,59037472,2.92844
Italy,2020-12-07,1742557,59037472,2.95161
Italy,2020-12-08,1757394,59037472,2.97674
Italy,2020-12-09,1770149,59037472,2.99835
Italy,2020-12-10,1787147,59037472,3.02714
Italy,2020-12-11,1805873,59037472,3.05886
Italy,2020-12-12,1825775,59037472,3.09257
Italy,2020-12-13,1843712,59037472,3.12295
Italy,2020-12-14,1855737,59037472,3.14332
Italy,2020-12-15,1870576,59037472,3.16846
Italy,2020-12-16,1888144,59037472,3.19821
Italy,2020-12-17,1906377,59037472,3.22910
Italy,2020-12-18,1921778,59037472,3.25518
Italy,2020-12-19,1938083,59037472,3.28280
Italy,2020-12-20,1953185,59037472,3.30838
Italy,2020-12-21,1964054,59037472,3.32679
Italy,2020-12-22,1977370,59037472,3.34935
Italy,2020-12-23,1991278,59037472,3.37291
Italy,2020-12-24,2009317,59037472,3.40346
Italy,2020-12-25,2028354,59037472,3.43571
Italy,2020-12-26,2038759,59037472,3.45333
Italy,2020-12-27,2047696,59037472,3.46847
Italy,2020-12-28,2056277,59037472,3.48300
Italy,2020-12-29,2067487,59037472,3.50199
Italy,2020-12-30,2083689,59037472,3.52943
Italy,2020-12-31,2107166,59037472,3.56920
Italy,2021-01-01,2129376,59037472,3.60682
Italy,2021-01-02,2141201,59037472,3.62685
Italy,2021-01-03,2155446,59037472,3.65098
Italy,2021-01-04,2166244,59037472,3.66927
Italy,2021-01-05,2181619,59037472,3.69531
Italy,2021-01-06,2201945,59037472,3.72974
Italy,2021-01-07,2220361,59037472,3.76094
Italy,2021-01-08,2237890,59037472,3.79063
Italy,2021-01-09,2257866,59037472,3.82446
Italy,2021-01-10,2276491,59037472,3.85601
Italy,2021-01-11,2289021,59037472,3.87723
Italy,2021-01-12,2303263,59037472,3.90136
Italy,2021-01-13,2319036,59037472,3.92807
Italy,2021-01-14,2336279,59037472,3.95728
Italy,2021-01-15,2352423,59037472,3.98463
Italy,2021-01-16,2368733,59037472,4.01225
Italy,2021-01-17,2381277,59037472,4.03350
Italy,2021-01-18,2390102,59037472,4.04845
Italy,2021-01-19,2400598,59037472,4.06623
Italy,2021-01-20,2414166,59037472,4.08921
Italy,2021-01-21,2428221,59037472,4.11302
Italy,2021-01-22,2441854,59037472,4.13611
Italy,2021-01-23,2455185,59037472,4.15869
Italy,2021-01-24,2466813,59037472,4.17839
Italy,2021-01-25,2475372,59037472,4.19288
Italy,2021-01-26,2485956,59037472,4.21081
Italy,2021-01-27,2501147,59037472,4.23654
Italy,2021-01-28,2515507,59037472,4.26087
Italy,2021-01-29,2529070,59037472,4.28384
Italy,2021-01-30,2541783,59037472,4.30537
Italy,2021-01-31,2553032,59037472,4.32443
Italy,2021-02-01,2560957,59037472,4.33785
Italy,2021-02-02,2570608,59037472,4.35420
Italy,2021-02-03,2583790,59037472,4.37653
Italy,2021-02-04,2597446,59037472,4.39966
Italy,2021-02-05,2611659,59037472,4.42373
Italy,2021-02-06,2625098,59037472,4.44649
Italy,2021-02-07,2636738,59037472,4.46621
Italy,2021-02-08,2644707,59037472,4.47971
Italy,2021-02-09,2655319,59037472,4.49768
Italy,2021-02-10,2668266,59037472,4.51961
Italy,2021-02-11,2683403,59037472,4.54525
Italy,2021-02-12,2697296,59037472,4.56879
Italy,2021-02-13,2710819,59037472,4.59169
Italy,2021-02-14,2721879,59037472,4.61043
Italy,2021-02-15,2729223,59037472,4.62287
Italy,2021-02-16,2739591,59037472,4.64043
Italy,2021-02-17,2751657,59037472,4.66087
Italy,2021-02-18,2765412,59037472,4.68416
Italy,2021-02-19,2780882,59037472,4.71037
Italy,2021-02-20,2795796,59037472,4.73563
Italy,2021-02-21,2809246,59037472,4.75841
Italy,2021-02-22,2818863,59037472,4.77470
Italy,2021-02-23,2832162,59037472,4.79723
Italy,2021-02-24,2848564,59037472,4.82501
Italy,2021-02-25,2868435,59037472,4.85867
Italy,2021-02-26,2888923,59037472,4.89337
Italy,2021-02-27,2907825,59037472,4.92539
Italy,2021-02-28,2925265,59037472,4.95493
Italy,2021-03-01,2938371,59037472,4.97713
Italy,2021-03-02,2955434,59037472,5.00603
Italy,2021-03-03,2976274,59037472,5.04133
Italy,2021-03-04,2999119,59037472,5.08003
Italy,2021-03-05,3023129,59037472,5.12070
Italy,2021-03-06,3046762,59037472,5.16073
Italy,2021-03-07,3067486,59037472,5.19583
Italy,2021-03-08,3081368,59037472,5.21934
Italy,2021-03-09,3101093,59037472,5.25275
Italy,2021-03-10,3123368,59037472,5.29048
Italy,2021-03-11,3149017,59037472,5.33393
Italy,2021-03-12,3175807,59037472,5.37931
Italy,2021-03-13,3201838,59037472,5.42340
Italy,2021-03-14,3223142,59037472,5.45949
Italy,2021-03-15,3238394,59037472,5.48532
Italy,2021-03-16,3258770,59037472,5.51983
Italy,2021-03-17,3281810,59037472,5.55886
Italy,2021-03-18,3306711,59037472,5.60104
Italy,2021-03-19,3332418,59037472,5.64458
Italy,2021-03-20,3356331,59037472,5.68509
Italy,2021-03-21,3376376,59037472,5.71904
Italy,2021-03-22,3400877,59037472,5.76054
Italy,2021-03-23,3419616,59037472,5.79228
Italy,2021-03-24,3440862,59037472,5.82827
Italy,2021-03-25,3464543,59037472,5.86838
Italy,2021-03-26,3488619,59037472,5.90916
Italy,2021-03-27,3512453,59037472,5.94953
Italy,2021-03-28,3532057,59037472,5.98274
Italy,2021-03-29,3544957,59037472,6.00459
Italy,2021-03-30,3561012,59037472,6.03178
Italy,2021-03-31,3584899,59037472,6.07224
Italy,2021-04-01,3607083,59037472,6.10982
Italy,2021-04-02,3629000,59037472,6.14694
Italy,2021-04-03,3650247,59037472,6.18293
Italy,2021-04-04,3668264,59037472,6.21345
Italy,2021-04-05,3678944,59037472,6.23154
Italy,2021-04-06,3686707,59037472,6.24469
Italy,2021-04-07,3700393,59037472,6.26787
Italy,2021-04-08,3717602,59037472,6.29702
Italy,2021-04-09,3736526,59037472,6.32908
Italy,2021-04-10,3754077,59037472,6.35880
Italy,2021-04-11,3769814,59037472,6.38546
Italy,2021-04-12,3779594,59037472,6.40203
Italy,2021-04-13,3793033,59037472,6.42479
Italy,2021-04-14,3809193,59037472,6.45216
Italy,2021-04-15,3826156,59037472,6.48089
Italy,2021-04-16,3842079,59037472,6.50787
Italy,2021-04-17,3857443,59037472,6.53389
Italy,2021-04-18,3870131,59037472,6.55538
Italy,2021-04-19,3878994,59037472,6.57039
Italy,2021-04-20,3891063,59037472,6.59084
Italy,2021-04-21,3904899,59037472,6.61427
Italy,2021-04-22,3920945,59037472,6.64145
Italy,2021-04-23,3935703,59037472,6.66645
Italy,2021-04-24,3949517,59037472,6.68985
Italy,2021-04-25,3962674,59037472,6.71213
Italy,2021-04-26,3971114,59037472,6.72643
Italy,2021-04-27,3981512,59037472,6.74404
Italy,2021-04-28,3994894,59037472,6.76671
Italy,2021-04-29,4009208,59037472,6.79095
Italy,2021-04-30,4022653,59037472,6.81373
Italy,2021-05-01,4035617,59037472,6.83569
Italy,2021-05-02,4044762,59037472,6.85118
